id,order_id,order_date,customer_id,state,region,product_id,price,quantity
3899,CA-2017-102267,11/30/2017,SC-20800,Texas,Central,OFF-FA-10000611,2.368,2
3900,CA-2017-157980,12/7/2017,SH-20395,Ohio,East,TEC-AC-10002567,127.984,2
3901,CA-2015-121097,1/3/2015,SF-20965,Texas,Central,OFF-PA-10001937,10.368,2
3902,CA-2015-151043,11/14/2015,MG-17680,Pennsylvania,East,TEC-AC-10001090,47.984,2
3903,US-2015-119312,10/2/2015,CS-12400,California,West,OFF-ST-10000943,270.34,14
3904,CA-2015-167010,4/5/2015,VT-21700,Pennsylvania,East,OFF-AP-10004036,98.112,7
3905,CA-2015-167010,4/5/2015,VT-21700,Pennsylvania,East,OFF-ST-10003816,563.808,4
3906,CA-2015-167010,4/5/2015,VT-21700,Pennsylvania,East,OFF-BI-10002072,10.428,4
3907,CA-2015-167010,4/5/2015,VT-21700,Pennsylvania,East,FUR-FU-10001468,547.136,4
3908,CA-2015-167010,4/5/2015,VT-21700,Pennsylvania,East,TEC-PH-10000347,14.85,5
3909,CA-2015-167010,4/5/2015,VT-21700,Pennsylvania,East,TEC-PH-10002844,41.988,2
3910,CA-2015-167010,4/5/2015,VT-21700,Pennsylvania,East,FUR-FU-10001037,7.584,1
3911,CA-2015-167010,4/5/2015,VT-21700,Pennsylvania,East,FUR-BO-10004218,352.45,5
3912,CA-2017-126788,6/5/2017,AB-10105,Texas,Central,TEC-PH-10001619,470.376,3
3913,CA-2017-148068,9/18/2017,MM-18280,New York,East,OFF-PA-10001639,19.44,3
3914,CA-2017-148068,9/18/2017,MM-18280,New York,East,FUR-FU-10002268,9.82,2
3915,US-2017-142573,7/18/2017,ML-17410,Arizona,West,FUR-TA-10001932,801.6,5
3916,US-2017-142573,7/18/2017,ML-17410,Arizona,West,FUR-CH-10004218,161.568,2
3917,US-2017-142573,7/18/2017,ML-17410,Arizona,West,OFF-PA-10000246,16.096,2
3918,US-2017-142573,7/18/2017,ML-17410,Arizona,West,OFF-BI-10003350,7.656,4
3919,US-2017-142573,7/18/2017,ML-17410,Arizona,West,FUR-CH-10000513,311.976,3
3920,US-2015-148817,12/1/2015,KD-16495,Virginia,South,OFF-ST-10001321,61.68,4
3921,US-2015-148817,12/1/2015,KD-16495,Virginia,South,OFF-BI-10004233,63.96,4
3922,CA-2016-110044,6/28/2016,RF-19735,Illinois,Central,TEC-PH-10001299,359.976,3
3923,CA-2017-146920,8/28/2017,SC-20305,Illinois,Central,OFF-PA-10002479,25.344,6
3924,CA-2017-146920,8/28/2017,SC-20305,Illinois,Central,OFF-PA-10001461,26.72,5
3925,CA-2014-103940,9/17/2014,BN-11515,Washington,West,OFF-ST-10004963,30.28,2
3926,CA-2014-103940,9/17/2014,BN-11515,Washington,West,OFF-ST-10000943,57.93,3
3927,CA-2014-103940,9/17/2014,BN-11515,Washington,West,FUR-FU-10004671,35.34,2
3928,CA-2014-103940,9/17/2014,BN-11515,Washington,West,OFF-BI-10002735,137.24,5
3929,CA-2016-162082,3/14/2016,JS-15880,Texas,Central,FUR-BO-10004409,241.332,5
3930,CA-2016-162082,3/14/2016,JS-15880,Texas,Central,OFF-PA-10001934,5.184,1
3931,CA-2016-162082,3/14/2016,JS-15880,Texas,Central,OFF-AR-10001044,145.544,7
3932,CA-2016-132094,8/26/2016,VG-21805,Pennsylvania,East,OFF-AR-10004165,5.472,3
3933,CA-2016-132094,8/26/2016,VG-21805,Pennsylvania,East,TEC-AC-10001109,47.984,2
3934,CA-2017-123001,9/2/2017,AW-10840,California,West,OFF-AR-10001919,9.4,5
3935,CA-2017-123001,9/2/2017,AW-10840,California,West,OFF-LA-10004544,74,5
3936,CA-2017-123001,9/2/2017,AW-10840,California,West,TEC-PH-10003484,201.584,2
3937,CA-2015-118955,6/16/2015,LS-17230,Texas,Central,OFF-EN-10001028,28.752,3
3938,CA-2015-118955,6/16/2015,LS-17230,Texas,Central,OFF-PA-10004156,27.216,3
3939,CA-2015-118955,6/16/2015,LS-17230,Texas,Central,FUR-CH-10001708,197.372,2
3940,US-2016-143448,12/10/2016,MH-17455,Indiana,Central,FUR-CH-10003379,1424.9,5
3941,CA-2017-117863,5/18/2017,TS-21340,New York,East,FUR-FU-10002456,14.56,2
3942,CA-2017-117863,5/18/2017,TS-21340,New York,East,OFF-BI-10000605,3.048,1
3943,CA-2017-160458,5/27/2017,EH-13945,Tennessee,South,OFF-PA-10001166,25.92,5
3944,US-2016-142685,6/23/2016,MG-17695,New York,East,OFF-SU-10000157,835.17,7
3945,CA-2016-133144,5/16/2016,DO-13435,California,West,OFF-PA-10004971,17.34,3
3946,CA-2017-167871,11/18/2017,AF-10870,Florida,South,OFF-PA-10001977,44.384,1
3947,CA-2017-167871,11/18/2017,AF-10870,Florida,South,OFF-SU-10001225,2.944,1
3948,CA-2016-119963,11/18/2016,SN-20710,Texas,Central,OFF-AR-10003514,6.368,2
3949,CA-2016-119963,11/18/2016,SN-20710,Texas,Central,OFF-LA-10003510,48.848,2
3950,CA-2016-119963,11/18/2016,SN-20710,Texas,Central,OFF-PA-10001970,19.648,2
3951,CA-2016-119963,11/18/2016,SN-20710,Texas,Central,FUR-CH-10003817,255.108,6
3952,CA-2014-121167,11/28/2014,MO-17500,New York,East,OFF-BI-10003676,17.248,2
3953,US-2016-151862,3/1/2016,ON-18715,Colorado,West,TEC-PH-10003535,159.984,2
3954,CA-2017-152961,1/15/2017,SC-20095,Massachusetts,East,OFF-PA-10004675,12.7,2
3955,CA-2014-133228,4/4/2014,MS-17710,Michigan,Central,FUR-FU-10004020,5.47,1
3956,CA-2014-133228,4/4/2014,MS-17710,Michigan,Central,OFF-AR-10001955,79.36,4
3957,CA-2016-114951,6/26/2016,DN-13690,California,West,FUR-FU-10002364,22.14,3
3958,CA-2016-156573,5/29/2016,RB-19360,Tennessee,South,OFF-BI-10002414,11.277,3
3959,CA-2016-156573,5/29/2016,RB-19360,Tennessee,South,OFF-AR-10003732,4.448,2
3960,CA-2016-156573,5/29/2016,RB-19360,Tennessee,South,FUR-FU-10001085,44.76,3
3961,CA-2015-113901,10/19/2015,NH-18610,Michigan,Central,OFF-BI-10001249,38.28,6
3962,CA-2015-113901,10/19/2015,NH-18610,Michigan,Central,TEC-PH-10002564,149.95,5
3963,CA-2017-134838,2/19/2017,ED-13885,California,West,OFF-AR-10000634,12.84,3
3964,CA-2017-134838,2/19/2017,ED-13885,California,West,FUR-FU-10004018,44.67,3
3965,CA-2016-120257,9/22/2016,PW-19240,Pennsylvania,East,OFF-AR-10003481,7.872,3
3966,CA-2014-164910,11/12/2014,DM-13345,North Carolina,South,OFF-AR-10003651,7.872,3
3967,CA-2016-149902,4/1/2016,DW-13540,New York,East,OFF-AR-10002956,88.04,4
3968,CA-2016-146010,5/20/2016,EH-14125,Colorado,West,OFF-BI-10003638,40.635,7
3969,US-2015-163685,6/1/2015,KE-16420,Texas,Central,OFF-BI-10001890,5.728,8
3970,US-2015-163685,6/1/2015,KE-16420,Texas,Central,OFF-PA-10002606,42.24,10
3971,CA-2014-135090,11/22/2014,SP-20920,California,West,OFF-PA-10002245,53.82,9
3972,CA-2015-132374,2/22/2015,PS-19045,Michigan,Central,OFF-AR-10001615,79.36,4
3973,CA-2016-167556,3/29/2016,JM-15250,New York,East,OFF-PA-10000466,13.48,2
3974,CA-2016-167556,3/29/2016,JM-15250,New York,East,OFF-BI-10003708,29.8,5
3975,CA-2016-167556,3/29/2016,JM-15250,New York,East,FUR-FU-10004848,414,8
3976,CA-2016-167556,3/29/2016,JM-15250,New York,East,OFF-BI-10000320,41.328,7
3977,US-2016-116400,10/22/2016,EB-13930,Virginia,South,FUR-FU-10003731,39.92,4
3978,CA-2017-101308,10/2/2017,FG-14260,Washington,West,OFF-FA-10002780,8.94,3
3979,CA-2017-101308,10/2/2017,FG-14260,Washington,West,TEC-PH-10003800,84.784,2
3980,CA-2014-114517,12/23/2014,TH-21235,New York,East,FUR-TA-10001676,53.316,2
3981,CA-2014-114517,12/23/2014,TH-21235,New York,East,OFF-AP-10002350,56.52,3
3982,CA-2017-119564,12/15/2017,PL-18925,Washington,West,FUR-FU-10003096,22.77,3
3983,CA-2016-135265,7/7/2016,CC-12370,California,West,FUR-CH-10003061,287.968,4
3984,CA-2016-135265,7/7/2016,CC-12370,California,West,TEC-CO-10003763,2799.96,5
3985,CA-2016-135265,7/7/2016,CC-12370,California,West,OFF-PA-10002923,48.94,1
3986,CA-2016-108735,4/17/2016,JM-15535,California,West,FUR-BO-10003441,257.499,3
3987,CA-2017-112333,4/8/2017,KF-16285,New Jersey,East,OFF-ST-10001780,2591.56,4
3988,CA-2017-112333,4/8/2017,KF-16285,New Jersey,East,OFF-AP-10001962,41.95,5
3989,US-2016-159415,4/17/2016,CS-12175,Tennessee,South,FUR-FU-10003798,79.12,5
3990,CA-2014-122588,11/25/2014,AR-10540,Rhode Island,East,FUR-FU-10001095,52.96,2
3991,CA-2014-137589,11/3/2014,MS-17770,Pennsylvania,East,OFF-SU-10000157,286.344,3
3992,CA-2015-161998,5/1/2015,DB-13120,Florida,South,FUR-FU-10001095,63.552,3
3993,CA-2015-161998,5/1/2015,DB-13120,Florida,South,OFF-SU-10004261,41.376,3
3994,CA-2015-161998,5/1/2015,DB-13120,Florida,South,OFF-AR-10004022,172.704,6
3995,CA-2015-105627,3/8/2015,DK-12895,Wisconsin,Central,FUR-BO-10002916,512.94,3
3996,CA-2015-105627,3/8/2015,DK-12895,Wisconsin,Central,FUR-CH-10002084,860.93,7
3997,CA-2015-105627,3/8/2015,DK-12895,Wisconsin,Central,TEC-PH-10003012,769.95,5
3998,CA-2015-105627,3/8/2015,DK-12895,Wisconsin,Central,OFF-AR-10002704,14.98,1
3999,CA-2015-105627,3/8/2015,DK-12895,Wisconsin,Central,FUR-FU-10000308,373.08,6
4000,US-2015-149629,7/17/2015,MP-17965,Florida,South,FUR-BO-10004709,231.92,5
4001,CA-2014-116834,10/11/2014,Dp-13240,Washington,West,FUR-FU-10001196,63.47,11
4002,CA-2014-116834,10/11/2014,Dp-13240,Washington,West,TEC-AC-10002942,345,5
4003,CA-2016-145730,3/3/2016,CC-12220,Texas,Central,FUR-TA-10004915,637.896,3
4004,CA-2016-145730,3/3/2016,CC-12220,Texas,Central,TEC-MA-10001016,287.91,3
4005,CA-2016-145730,3/3/2016,CC-12220,Texas,Central,OFF-EN-10000483,36.6,3
4006,US-2015-168732,12/10/2015,KM-16660,Georgia,South,OFF-AR-10003087,1.78,1
4007,US-2015-168732,12/10/2015,KM-16660,Georgia,South,OFF-PA-10000520,25.92,4
4008,US-2015-168732,12/10/2015,KM-16660,Georgia,South,TEC-AC-10001553,101.94,6
4009,CA-2015-107468,12/18/2015,MK-17905,Colorado,West,OFF-AR-10000634,6.848,2
4010,CA-2017-144463,1/1/2017,SC-20725,California,West,FUR-FU-10001215,474.43,11
4011,CA-2017-100811,11/21/2017,CC-12475,Pennsylvania,East,OFF-PA-10001204,8.448,2
4012,CA-2017-100811,11/21/2017,CC-12475,Pennsylvania,East,OFF-ST-10002444,39.296,4
4013,CA-2015-153612,12/22/2015,BT-11305,Wisconsin,Central,OFF-AR-10000203,17.12,4
4014,CA-2015-165624,8/23/2015,FH-14350,Georgia,South,OFF-AP-10000828,542.94,3
4015,CA-2015-165624,8/23/2015,FH-14350,Georgia,South,OFF-LA-10003190,8.64,3
4016,CA-2015-165624,8/23/2015,FH-14350,Georgia,South,OFF-PA-10002319,193.8,5
4017,CA-2015-165624,8/23/2015,FH-14350,Georgia,South,OFF-PA-10003893,21.4,5
4018,CA-2015-165624,8/23/2015,FH-14350,Georgia,South,OFF-PA-10002499,97.88,2
4019,CA-2015-165624,8/23/2015,FH-14350,Georgia,South,TEC-AC-10004568,251.91,9
4020,CA-2015-165624,8/23/2015,FH-14350,Georgia,South,OFF-AP-10001492,25.86,3
4021,CA-2014-154963,6/22/2014,AA-10645,Pennsylvania,East,FUR-CH-10004698,170.058,3
4022,CA-2014-154963,6/22/2014,AA-10645,Pennsylvania,East,TEC-PH-10004093,82.782,3
4023,CA-2014-154963,6/22/2014,AA-10645,Pennsylvania,East,FUR-CH-10000454,853.93,5
4024,CA-2017-130764,10/27/2017,JO-15145,California,West,FUR-BO-10003034,556.665,5
4025,CA-2017-130764,10/27/2017,JO-15145,California,West,TEC-PH-10003215,95.84,4
4026,CA-2017-139311,8/11/2017,SF-20965,Texas,Central,OFF-PA-10001776,29.664,4
4027,CA-2017-139311,8/11/2017,SF-20965,Texas,Central,OFF-AR-10004582,9.184,7
4028,CA-2017-139311,8/11/2017,SF-20965,Texas,Central,TEC-PH-10001557,153.584,2
4029,CA-2017-139311,8/11/2017,SF-20965,Texas,Central,OFF-BI-10004209,12.864,8
4030,CA-2017-124296,12/24/2017,CS-12355,Louisiana,South,TEC-MA-10003183,479.97,3
4031,CA-2017-124296,12/24/2017,CS-12355,Louisiana,South,FUR-CH-10002439,232.88,4
4032,CA-2016-169957,9/26/2016,SN-20710,Washington,West,OFF-AP-10000576,236.88,6
4033,CA-2016-169957,9/26/2016,SN-20710,Washington,West,OFF-PA-10004040,29.9,5
4034,CA-2016-169957,9/26/2016,SN-20710,Washington,West,TEC-AC-10003063,100,4
4035,US-2016-108777,12/12/2016,JM-15655,Ohio,East,OFF-BI-10003982,18.693,3
4036,US-2016-108777,12/12/2016,JM-15655,Ohio,East,TEC-AC-10002567,383.952,6
4037,CA-2015-148859,12/28/2015,FH-14350,Illinois,Central,OFF-ST-10004950,24.816,2
4038,CA-2014-110786,12/29/2014,AJ-10795,California,West,FUR-FU-10000550,24.9,5
4039,CA-2014-110786,12/29/2014,AJ-10795,California,West,OFF-PA-10000528,21.12,4
4040,CA-2014-110786,12/29/2014,AJ-10795,California,West,TEC-MA-10003183,767.952,6
4041,CA-2014-110786,12/29/2014,AJ-10795,California,West,OFF-BI-10003305,14.352,3
4042,CA-2014-110786,12/29/2014,AJ-10795,California,West,TEC-PH-10001425,191.976,3
4043,CA-2014-110786,12/29/2014,AJ-10795,California,West,OFF-LA-10001474,274.77,9
4044,CA-2014-110786,12/29/2014,AJ-10795,California,West,FUR-FU-10000672,70.56,6
4045,CA-2015-137750,6/25/2015,JF-15565,California,West,FUR-FU-10001979,204.85,5
4046,CA-2015-136378,4/2/2015,CS-11845,Texas,Central,OFF-BI-10003707,9.156,3
4047,CA-2017-100356,10/21/2017,SP-20920,Illinois,Central,OFF-AP-10002191,23.992,2
4048,US-2015-166520,7/16/2015,KE-16420,New York,East,OFF-PA-10000501,80.88,3
4049,US-2015-166520,7/16/2015,KE-16420,New York,East,TEC-AC-10001990,599.9,10
4050,CA-2017-136350,6/24/2017,GA-14515,New York,East,FUR-FU-10003601,276.69,3
4051,CA-2017-136350,6/24/2017,GA-14515,New York,East,FUR-CH-10001891,172.764,2
4052,CA-2014-122931,9/29/2014,SM-20950,Pennsylvania,East,OFF-AR-10003469,4.224,3
4053,CA-2014-122931,9/29/2014,SM-20950,Pennsylvania,East,FUR-TA-10004175,409.272,2
4054,CA-2014-122931,9/29/2014,SM-20950,Pennsylvania,East,OFF-LA-10002945,55.44,11
4055,CA-2014-122931,9/29/2014,SM-20950,Pennsylvania,East,OFF-PA-10000533,20.928,4
4056,CA-2014-122931,9/29/2014,SM-20950,Pennsylvania,East,OFF-ST-10004459,1801.632,6
4057,CA-2014-122931,9/29/2014,SM-20950,Pennsylvania,East,FUR-TA-10004147,67.176,1
4058,CA-2014-163034,11/24/2014,DK-12985,Illinois,Central,OFF-ST-10000046,646.2,5
4059,CA-2015-124058,11/20/2015,LC-16885,California,West,TEC-PH-10004774,72.744,7
4060,CA-2015-124058,11/20/2015,LC-16885,California,West,FUR-CH-10000595,572.16,3
4061,CA-2016-129196,11/1/2016,XP-21865,Illinois,Central,TEC-AC-10002473,68.112,3
4062,US-2015-138716,9/17/2015,CS-11845,Washington,West,OFF-BI-10001628,25.032,3
4063,US-2016-122182,3/10/2016,BD-11770,Pennsylvania,East,TEC-AC-10002800,39.992,1
4064,US-2014-130358,6/23/2014,DL-13330,North Carolina,South,OFF-AR-10002766,20.016,9
4065,US-2014-130358,6/23/2014,DL-13330,North Carolina,South,OFF-SU-10002522,3.104,1
4066,CA-2014-102673,11/1/2014,KH-16630,North Carolina,South,OFF-FA-10003021,7.52,5
4067,CA-2014-102673,11/1/2014,KH-16630,North Carolina,South,OFF-AR-10000634,10.272,3
4068,CA-2014-102673,11/1/2014,KH-16630,North Carolina,South,OFF-LA-10001771,47.808,12
4069,CA-2014-102673,11/1/2014,KH-16630,North Carolina,South,TEC-PH-10004434,978.84,9
4070,CA-2016-145303,8/28/2016,TP-21415,Texas,Central,OFF-BI-10000050,13.14,9
4071,CA-2016-145303,8/28/2016,TP-21415,Texas,Central,OFF-BI-10002414,10.024,4
4072,CA-2016-145303,8/28/2016,TP-21415,Texas,Central,FUR-BO-10003159,156.3728,2
4073,CA-2015-156104,12/6/2015,NP-18685,Indiana,Central,TEC-CO-10002095,999.98,2
4074,US-2015-164308,9/24/2015,SC-20680,Oklahoma,Central,TEC-PH-10004120,821.94,6
4075,CA-2017-108112,11/15/2017,DK-12895,Florida,South,FUR-FU-10003553,220.064,4
4076,CA-2017-108112,11/15/2017,DK-12895,Florida,South,FUR-FU-10001488,339.136,4
4077,CA-2015-100685,12/19/2015,SM-20950,Nebraska,Central,OFF-BI-10003094,7.04,2
4078,CA-2015-100685,12/19/2015,SM-20950,Nebraska,Central,OFF-FA-10003472,5.04,4
4079,CA-2015-100685,12/19/2015,SM-20950,Nebraska,Central,OFF-PA-10001289,116.28,3
4080,CA-2015-165414,12/21/2015,LS-17245,North Carolina,South,TEC-PH-10002293,47.976,3
4081,CA-2016-140417,9/25/2016,KE-16420,Oregon,West,OFF-PA-10000380,60.048,9
4082,CA-2016-140417,9/25/2016,KE-16420,Oregon,West,OFF-BI-10004828,5.022,1
4083,US-2017-151316,6/24/2017,MC-17635,Illinois,Central,OFF-BI-10004632,182.994,3
4084,US-2017-151316,6/24/2017,MC-17635,Illinois,Central,OFF-PA-10000327,10.272,3
4085,CA-2017-163692,9/7/2017,Dp-13240,Arizona,West,OFF-BI-10003291,7.857,3
4086,CA-2016-111913,8/4/2016,LC-16930,California,West,TEC-PH-10002275,302.384,2
4087,CA-2016-111913,8/4/2016,LC-16930,California,West,OFF-BI-10003291,20.952,3
4088,CA-2016-111913,8/4/2016,LC-16930,California,West,OFF-BI-10000343,11.784,3
4089,US-2014-156559,8/19/2014,LH-16900,Arkansas,South,FUR-BO-10000711,638.82,9
4090,CA-2016-161473,4/1/2016,TB-21175,New York,East,OFF-LA-10001297,20.7,2
4091,CA-2016-161473,4/1/2016,TB-21175,New York,East,OFF-SU-10001574,10.95,3
4092,CA-2016-161473,4/1/2016,TB-21175,New York,East,OFF-BI-10003305,14.352,3
4093,CA-2017-166576,5/16/2017,JM-15865,Ohio,East,OFF-ST-10002574,221.024,2
4094,CA-2015-102491,8/24/2015,KW-16435,Kentucky,South,TEC-MA-10000864,3080,7
4095,CA-2015-102491,8/24/2015,KW-16435,Kentucky,South,TEC-AC-10003289,79.96,4
4096,CA-2015-102491,8/24/2015,KW-16435,Kentucky,South,TEC-PH-10001619,587.97,3
4097,CA-2014-116904,9/23/2014,SC-20095,Minnesota,Central,OFF-PA-10004888,32.4,5
4098,CA-2014-116904,9/23/2014,SC-20095,Minnesota,Central,OFF-ST-10000736,404.9,5
4099,CA-2014-116904,9/23/2014,SC-20095,Minnesota,Central,OFF-BI-10001120,9449.95,5
4100,CA-2014-116904,9/23/2014,SC-20095,Minnesota,Central,OFF-BI-10000301,12.94,2
4101,US-2017-102288,6/19/2017,ZC-21910,Texas,Central,OFF-AP-10004655,2.264,1
4102,US-2017-102288,6/19/2017,ZC-21910,Texas,Central,OFF-AP-10002906,0.444,1
4103,US-2017-102288,6/19/2017,ZC-21910,Texas,Central,OFF-PA-10000740,146.176,8
4104,CA-2017-137456,12/21/2017,RB-19465,Nebraska,Central,FUR-FU-10001940,15.92,2
4105,US-2017-155999,8/7/2017,JK-15370,California,West,TEC-PH-10000439,159.96,5
4106,US-2017-155999,8/7/2017,JK-15370,California,West,OFF-BI-10000404,13.76,2
4107,US-2016-148334,8/22/2016,DD-13570,Texas,Central,OFF-BI-10003676,4.312,2
4108,CA-2015-105599,9/7/2015,MC-17275,New York,East,OFF-ST-10002486,13.96,2
4109,CA-2015-105599,9/7/2015,MC-17275,New York,East,FUR-TA-10003837,27.414,3
4110,CA-2015-153717,12/25/2015,DL-13495,Michigan,Central,TEC-PH-10002923,73.98,2
4111,CA-2015-153717,12/25/2015,DL-13495,Michigan,Central,FUR-BO-10004360,160.98,1
4112,CA-2015-153717,12/25/2015,DL-13495,Michigan,Central,OFF-PA-10002160,17.34,3
4113,CA-2015-153717,12/25/2015,DL-13495,Michigan,Central,OFF-AR-10002375,3.28,1
4114,CA-2015-116687,5/2/2015,NC-18625,Texas,Central,OFF-LA-10000443,8.856,3
4115,CA-2015-116687,5/2/2015,NC-18625,Texas,Central,TEC-PH-10001750,158.376,3
4116,CA-2016-163573,11/24/2016,AC-10450,Washington,West,OFF-BI-10004632,1219.96,5
4117,CA-2015-153416,11/24/2015,TS-21340,California,West,OFF-BI-10002813,3.168,2
4118,CA-2015-153416,11/24/2015,TS-21340,California,West,OFF-PA-10002005,19.44,3
4119,CA-2015-153416,11/24/2015,TS-21340,California,West,OFF-ST-10000060,454.86,7
4120,CA-2015-153416,11/24/2015,TS-21340,California,West,OFF-BI-10002706,91.392,8
4121,CA-2017-117394,9/4/2017,MM-17920,Pennsylvania,East,TEC-AC-10000199,19.04,4
4122,CA-2017-133823,5/11/2017,LP-17080,Washington,West,OFF-PA-10002870,37.44,6
4123,CA-2017-133823,5/11/2017,LP-17080,Washington,West,OFF-LA-10004545,37.59,3
4124,CA-2017-133823,5/11/2017,LP-17080,Washington,West,OFF-BI-10000962,26.032,2
4125,CA-2014-127523,5/11/2014,BG-11695,New York,East,OFF-AP-10004249,35.91,3
4126,CA-2017-123239,7/27/2017,MG-18145,Florida,South,FUR-FU-10001602,91.032,3
4127,CA-2017-156769,5/6/2017,GZ-14470,Virginia,South,OFF-AR-10003179,54.66,6
4128,CA-2014-127299,9/19/2014,JL-15835,North Carolina,South,OFF-ST-10003722,67.344,6
4129,CA-2014-127299,9/19/2014,JL-15835,North Carolina,South,TEC-MA-10001127,2624.985,3
4130,CA-2015-121272,3/29/2015,DO-13435,Washington,West,OFF-AP-10001947,73.28,4
4131,CA-2014-115336,11/18/2014,AB-10600,Illinois,Central,OFF-BI-10001107,14.48,5
4132,CA-2015-111703,7/2/2015,KB-16315,Florida,South,OFF-PA-10000349,11.952,3
4133,CA-2015-111703,7/2/2015,KB-16315,Florida,South,OFF-PA-10003349,15.552,3
4134,CA-2014-128839,9/8/2014,TT-21070,Virginia,South,OFF-FA-10002280,45,9
4135,CA-2014-128839,9/8/2014,TT-21070,Virginia,South,TEC-MA-10000029,209.97,3
4136,CA-2017-105914,10/2/2017,PV-18985,California,West,OFF-BI-10002854,112.12,5
4137,CA-2017-105914,10/2/2017,PV-18985,California,West,OFF-ST-10003716,1575.14,7
4138,CA-2017-110926,11/19/2017,DD-13570,Virginia,South,OFF-FA-10000624,25.06,7
4139,CA-2016-117226,12/30/2016,KD-16495,Texas,Central,OFF-BI-10004654,6.924,6
4140,CA-2017-127313,12/1/2017,RA-19285,Pennsylvania,East,OFF-ST-10001228,37.392,3
4141,CA-2017-127313,12/1/2017,RA-19285,Pennsylvania,East,FUR-FU-10003798,79.12,5
4142,CA-2016-136287,6/13/2016,SS-20590,Kansas,Central,OFF-LA-10003148,18.9,3
4143,US-2014-107699,5/19/2014,JH-15820,Michigan,Central,OFF-BI-10001249,57.42,9
4144,CA-2017-112725,1/30/2017,EH-14125,California,West,OFF-AR-10003759,12.74,7
4145,CA-2017-112725,1/30/2017,EH-14125,California,West,OFF-AR-10001227,8.82,3
4146,CA-2017-112725,1/30/2017,EH-14125,California,West,FUR-CH-10000863,120.784,1
4147,CA-2015-136196,11/28/2015,TP-21415,New York,East,FUR-FU-10004017,322.59,3
4148,CA-2017-106068,10/23/2017,RB-19330,Texas,Central,OFF-BI-10000962,9.762,3
4149,CA-2017-106068,10/23/2017,RB-19330,Texas,Central,OFF-ST-10004507,13.72,1
4150,CA-2017-106068,10/23/2017,RB-19330,Texas,Central,TEC-AC-10002942,55.2,1
4151,CA-2017-106068,10/23/2017,RB-19330,Texas,Central,OFF-ST-10002344,259.136,4
4152,CA-2017-100160,9/7/2017,CB-12025,Pennsylvania,East,OFF-LA-10002475,29.24,5
4153,CA-2017-100160,9/7/2017,CB-12025,Pennsylvania,East,OFF-PA-10003072,15.552,3
4154,CA-2017-100160,9/7/2017,CB-12025,Pennsylvania,East,OFF-EN-10001509,4.896,3
4155,CA-2016-139689,12/29/2016,MP-17965,Tennessee,South,OFF-BI-10004781,38.088,4
4156,CA-2016-139689,12/29/2016,MP-17965,Tennessee,South,OFF-BI-10000145,2.808,3
4157,CA-2015-101091,12/5/2015,SW-20245,Pennsylvania,East,TEC-AC-10003280,47.984,2
4158,CA-2015-101091,12/5/2015,SW-20245,Pennsylvania,East,OFF-BI-10001107,26.064,6
4159,CA-2014-126907,11/1/2014,SM-20950,Illinois,Central,OFF-PA-10000533,15.696,3
4160,US-2016-164588,4/16/2016,AP-10915,Georgia,South,OFF-AR-10003056,12.84,3
4161,CA-2017-115546,5/14/2017,AH-10465,New York,East,TEC-PH-10002834,539.97,3
4162,CA-2017-115546,5/14/2017,AH-10465,New York,East,OFF-ST-10002214,22.58,2
4163,CA-2015-163587,3/14/2015,EP-13915,New Hampshire,East,OFF-LA-10004484,16.52,4
4164,CA-2015-163587,3/14/2015,EP-13915,New Hampshire,East,OFF-BI-10003091,671.94,3
4165,US-2017-106131,1/14/2017,TP-21565,Colorado,West,TEC-AC-10003027,169.064,7
4166,US-2017-106131,1/14/2017,TP-21565,Colorado,West,OFF-ST-10003638,168.624,9
4167,CA-2015-160213,3/8/2015,AR-10825,New York,East,OFF-PA-10003848,19.44,3
4168,CA-2014-157924,10/11/2014,HA-14920,California,West,OFF-ST-10002352,31.92,4
4169,CA-2014-157924,10/11/2014,HA-14920,California,West,FUR-CH-10000229,433.568,2
4170,CA-2015-100216,4/13/2015,HJ-14875,Arizona,West,OFF-PA-10000788,31.104,6
4171,CA-2015-100216,4/13/2015,HJ-14875,Arizona,West,OFF-PA-10002968,54.816,3
4172,CA-2017-100601,11/16/2017,JK-15370,California,West,OFF-ST-10002486,48.86,7
4173,CA-2016-152163,7/1/2016,JF-15355,South Carolina,South,OFF-BI-10002215,14.2,2
4174,CA-2016-152163,7/1/2016,JF-15355,South Carolina,South,OFF-PA-10000788,12.96,2
4175,CA-2016-152163,7/1/2016,JF-15355,South Carolina,South,OFF-BI-10003364,58.34,2
4176,CA-2015-154340,11/29/2015,EK-13795,California,West,OFF-AR-10003582,56.3,2
4177,CA-2014-128846,4/7/2014,RS-19765,South Carolina,South,TEC-PH-10003273,629.95,5
4178,CA-2014-128846,4/7/2014,RS-19765,South Carolina,South,OFF-PA-10000100,122.97,3
4179,CA-2016-148593,6/16/2016,BD-11320,California,West,OFF-PA-10001776,46.35,5
4180,US-2017-119039,3/6/2017,BF-11170,California,West,OFF-BI-10004182,14.976,9
4181,CA-2017-128426,10/7/2017,JK-15730,Texas,Central,OFF-BI-10000756,4.24,5
4182,US-2017-136868,10/6/2017,CR-12820,New York,East,TEC-AC-10001539,319.96,4
4183,US-2017-136868,10/6/2017,CR-12820,New York,East,OFF-PA-10002377,17.04,3
4184,US-2017-136868,10/6/2017,CR-12820,New York,East,OFF-ST-10000991,344.91,3
